,id,title,production_companies
6049,10016,Ghosts of Mars,Storm King Productions
6050,10016,Ghosts of Mars,Animationwerks
6051,10317,Our Brand Is Crisis,Participant Media
6052,10317,Our Brand Is Crisis,Smokehouse Pictures
6053,58431,Pride and Prejudice and Zombies,Lionsgate
6054,58431,Pride and Prejudice and Zombies,Handsomecharlie Films
6055,58431,Pride and Prejudice and Zombies,Cross Creek Pictures
6056,58431,Pride and Prejudice and Zombies,Darko Entertainment
6057,58431,Pride and Prejudice and Zombies,Panorama Media
6058,58431,Pride and Prejudice and Zombies,QC Entertainment
6059,9746,Kundun,Touchstone Pictures
6060,13092,How to Lose Friends & Alienate People,UK Film Council
6061,13092,How to Lose Friends & Alienate People,Intandem Films
6062,13092,How to Lose Friends & Alienate People,Aramid Entertainment Fund
6063,13092,How to Lose Friends & Alienate People,Film4
6064,13092,How to Lose Friends & Alienate People,Lipsync Productions
6065,13092,How to Lose Friends & Alienate People,Number 9 Films
6066,59859,Kick-Ass 2,Universal Pictures
6067,59859,Kick-Ass 2,Marv Films
6068,13495,Alatriste,Twentieth Century Fox Film Corporation
6069,13495,Alatriste,Estudios Picasso
6070,13495,Alatriste,NBC Universal Global Networks
6071,13495,Alatriste,Origen Producciones Cinematograficas S.A.
6072,254473,Brick Mansions,Canal+
6073,254473,Brick Mansions,EuropaCorp
6074,254473,Brick Mansions,Ciné+
6075,254473,Brick Mansions,D8
6076,700,Octopussy,Eon Productions
6077,4964,Knocked Up,Universal Pictures
6078,4964,Knocked Up,Apatow Productions
6079,10024,My Sister's Keeper,Mark Johnson Productions
6080,10024,My Sister's Keeper,Gran Via Productions
6081,10024,My Sister's Keeper,Curmudgeon Films
6082,13490,Welcome Home Roscoe Jenkins,Universal Pictures
6083,13490,Welcome Home Roscoe Jenkins,Spyglass Entertainment
6084,15927,A Passage to India,Columbia Pictures
6085,15927,A Passage to India,EMI Films Ltd.
6086,15927,A Passage to India,Thorn EMI Screen Entertainment
6087,15927,A Passage to India,Home Box Office
6088,1259,Notes on a Scandal,Fox Searchlight Pictures
6089,1259,Notes on a Scandal,Scott Rudin Productions
6090,1259,Notes on a Scandal,DNA Films
6091,1259,Notes on a Scandal,BBC Films
6092,1259,Notes on a Scandal,Ingenious Film Partners
6093,1259,Notes on a Scandal,UK Film Council
6094,5125,Rendition,Anonymous Content
6095,5125,Rendition,Level 1 Entertainment
6096,5125,Rendition,MID Foundation
6097,174,Star Trek VI: The Undiscovered Country,Paramount Pictures
6098,9583,Divine Secrets of the Ya-Ya Sisterhood,All Girl Productions
6099,9583,Divine Secrets of the Ya-Ya Sisterhood,Gaylord Productions
6100,9437,Kiss the Girls,Paramount Pictures
6101,9437,Kiss the Girls,Rysher Entertainment
6102,525,The Blues Brothers,Universal Pictures
6103,63574,Joyful Noise,Alcon Entertainment
6104,63574,Joyful Noise,O.N.C. Entertainment
6105,63574,Joyful Noise,Farrell Paura Productions
6106,63574,Joyful Noise,Gospel Truth Pictures
6107,245,About a Boy,Universal Pictures
6108,9825,Lake Placid,Fox 2000 Pictures
6109,9825,Lake Placid,Phoenix Pictures
6110,9825,Lake Placid,Rocking Chair Productions
6111,186,Lucky Number Slevin,The Weinstein Company
6112,186,Lucky Number Slevin,FilmEngine
6113,186,Lucky Number Slevin,Capitol Films
6114,186,Lucky Number Slevin,Ascendant Pictures
6115,186,Lucky Number Slevin,VIP Medienfonds 4
6116,186,Lucky Number Slevin,The Complex Studio
6117,9549,The Right Stuff,Warner Bros.
6118,9549,The Right Stuff,The Ladd Company
6119,61891,Anonymous,Columbia Pictures
6120,61891,Anonymous,Centropolis Entertainment
6121,34584,The NeverEnding Story,Producers Sales Organization
6122,34584,The NeverEnding Story,Bavaria Film
6123,34584,The NeverEnding Story,Dieter Geissler Filmproduktion
6124,34584,The NeverEnding Story,Warner Bros.
6125,34584,The NeverEnding Story,Westdeutscher Rundfunk (WDR)
6126,34584,The NeverEnding Story,Bavaria Studios
6127,2666,Dark City,New Line Cinema
6128,2666,Dark City,Mystery Clock Cinema
6129,12783,The Duchess,BIM Distribuzione
6130,12783,The Duchess,BBC Films
6131,12783,The Duchess,Paramount Vantage
6132,12783,The Duchess,Qwerty Films
6133,12783,The Duchess,Pathé
6134,12783,The Duchess,Magnolia Mae Films
6135,13155,Return to Oz,Silver Screen Partners II
6136,13155,Return to Oz,Oz Productions Ltd.
6137,42807,The Newton Boys,Twentieth Century Fox Film Corporation
6138,42807,The Newton Boys,Detour Filmproduction
6139,28355,Case 39,Paramount Vantage
6140,28355,Case 39,Anonymous Content
6141,28355,Case 39,Misher Films
6142,28355,Case 39,Case 39 Productions
6143,8080,Suspect Zero,Paramount Pictures
6144,8080,Suspect Zero,Cruise/Wagner Productions
6145,8080,Suspect Zero,Lakeshore Entertainment
6146,8080,Suspect Zero,Intermedia Films
6147,5126,Martian Child,New Line Cinema
6148,56288,Spy Kids: All the Time in the World,Dimension Films
6149,303858,Money Monster,TriStar Pictures
6150,303858,Money Monster,Sony Pictures Releasing
6151,303858,Money Monster,Smokehouse Pictures
6152,303858,Money Monster,LStar Capital
6153,303858,Money Monster,Allegiance Theater
6154,1613,The 51st State,Film Council
6155,1613,The 51st State,Alliance Atlantis Communications
6156,1613,The 51st State,The Film Consortium
6157,1613,The 51st State,Focus Films
6158,1613,The 51st State,Momentum Films
6159,1613,The 51st State,National Lottery
6160,1613,The 51st State,Canadian Film or Video Production Tax Credit (CPTC)
6161,1613,The 51st State,Artists Production Group (APG)
6162,1613,The 51st State,Fifty First Films
6163,31582,Flawless,Metro-Goldwyn-Mayer (MGM)
6164,16617,Mindhunters,Avenue Pictures Productions
6165,16617,Mindhunters,Weed Road Pictures
6166,16617,Mindhunters,Intermedia Films
6167,16617,Mindhunters,Egmond Film & Television
6168,16617,Mindhunters,Dimension Films
6169,16617,Mindhunters,Outlaw Productions (I)
6170,16617,Mindhunters,Mindhunters (UK) Limited
6171,16617,Mindhunters,Mindhunters Productie BV
6172,16617,Mindhunters,Tonna Oy
6173,16617,Mindhunters,Outlaw Victoria Productions Inc.
6174,8944,What Just Happened,2929 Productions
6175,8944,What Just Happened,Linson Entertainment
6176,8944,What Just Happened,Art Linson Productions
6177,8944,What Just Happened,Tribeca Productions
6178,41488,The Statement,Sony Pictures Classics
6179,41488,The Statement,BBC Films
6180,41488,The Statement,Serendipity Point Films
6181,41488,The Statement,Téléfilm Canada
6182,41488,The Statement,Odessa Films
6183,41488,The Statement,Movision
6184,41488,The Statement,Astral Media
6185,41488,The Statement,Corus Entertainment
6186,41488,The Statement,Company Pictures
6187,37028,The Magic Flute,Walt deFaria
6188,14560,Paul Blart: Mall Cop,Columbia Pictures
6189,14560,Paul Blart: Mall Cop,Happy Madison Productions
6190,14560,Paul Blart: Mall Cop,Relativity Media
6191,14560,Paul Blart: Mall Cop,Hey Eddie
6192,10330,Freaky Friday,Walt Disney Pictures
6193,10330,Freaky Friday,Gunn Films
6194,10330,Freaky Friday,Casual Friday Productions
6195,6957,The 40 Year Old Virgin,Universal Pictures
6196,6957,The 40 Year Old Virgin,Apatow Productions
6197,1934,Shakespeare in Love,Miramax Films
6198,1934,Shakespeare in Love,Universal Pictures
6199,1934,Shakespeare in Love,Bedford Falls Productions
6200,169917,A Walk Among the Tombstones,Double Feature Films
6201,169917,A Walk Among the Tombstones,Jersey Films
6202,169917,A Walk Among the Tombstones,1984 Private Defense Contractors
6203,169917,A Walk Among the Tombstones,Cross Creek Pictures
6204,169917,A Walk Among the Tombstones,Exclusive Media Group
6205,169917,A Walk Among the Tombstones,Traveling Picture Show Company (TPSC)
6206,169917,A Walk Among the Tombstones,Free State Pictures
6207,169917,A Walk Among the Tombstones,Da Vinci Media Ventures
6208,951,Kindergarten Cop,Imagine Entertainment
6209,951,Kindergarten Cop,Universal Pictures
6210,10189,Pineapple Express,Columbia Pictures
6211,10189,Pineapple Express,Apatow Productions
6212,9454,Ever After: A Cinderella Story,Twentieth Century Fox Film Corporation
6213,2055,Open Range,Tig Productions
6214,2055,Open Range,Touchstone Pictures
6215,2055,Open Range,Beacon Pictures
6216,2055,Open Range,Cobalt Media Group
6217,1551,Flatliners,Columbia Pictures Corporation
6218,1551,Flatliners,Stonebridge Entertainment
6219,5902,A Bridge Too Far,United Artists
6220,5902,A Bridge Too Far,Joseph E. Levine Productions
6221,11460,Red Eye,DreamWorks SKG
6222,11460,Red Eye,Craven-Maddalena Films
6223,11460,Red Eye,BenderSpink
6224,9358,Final Destination 2,New Line Cinema
6225,9358,Final Destination 2,Zide-Perry Productions
6226,134,"O Brother, Where Art Thou?",Universal Pictures
6227,134,"O Brother, Where Art Thou?",Mike Zoss Productions
6228,134,"O Brother, Where Art Thou?",Studio Canal
6229,134,"O Brother, Where Art Thou?",Touchstone Pictures
6230,134,"O Brother, Where Art Thou?",Working Title Films
6231,22894,Legion,Bold Films
6232,134374,Pain & Gain,Paramount Pictures
6233,134374,Pain & Gain,De Line Pictures
6234,1901,In Good Company,Depth of Field
6235,15028,Clockstoppers,Paramount Pictures
6236,15028,Clockstoppers,Nickelodeon Movies
6237,15028,Clockstoppers,Valhalla Motion Pictures
6238,11509,Silverado,Columbia Pictures
6239,7445,Brothers,Lionsgate
6240,7445,Brothers,Relativity Media
6241,7445,Brothers,Sighvatsson Films
6242,7445,Brothers,Michael De Luca Productions
6243,7445,Brothers,Palomar Pictures (II)
6244,17047,Agent Cody Banks 2: Destination London,Splendid Pictures
6245,17047,Agent Cody Banks 2: Destination London,Maverick Films
6246,17047,Agent Cody Banks 2: Destination London,Metro-Goldwyn-Mayer (MGM)
6247,17047,Agent Cody Banks 2: Destination London,Dylan Sellers Productions
6248,17047,Agent Cody Banks 2: Destination London,Madacy Entertainment
6249,62838,New Year's Eve,New Line Cinema
6250,2057,Original Sin,Metro-Goldwyn-Mayer (MGM)
6251,70436,The Raven,Relativity Media
6252,16784,Welcome to Mooseport,Twentieth Century Fox Film Corporation
6253,16784,Welcome to Mooseport,Intermedia Films
6254,16784,Welcome to Mooseport,Mediastream Vierte Film GmbH & Co. Vermarktungs KG
6255,16784,Welcome to Mooseport,Mooseport Productions
6256,8011,Highlander: The Final Dimension,Trans-Film
6257,8011,Highlander: The Final Dimension,Initial Groupe
6258,8011,Highlander: The Final Dimension,Lumière Pictures
6259,8011,Highlander: The Final Dimension,Fallingcloud
6260,31640,Blood and Wine,Fox Searchlight Pictures
6261,31640,Blood and Wine,Marmont Productions
6262,31640,Blood and Wine,Blood & Wine Productions
6263,31640,Blood and Wine,Majestic Films International
6264,9092,Snow White: A Tale of Terror,Interscope Communications
6265,9092,Snow White: A Tale of Terror,Polygram Filmed Entertainment
6266,2779,The Curse of the Jade Scorpion,DreamWorks SKG
6267,2779,The Curse of the Jade Scorpion,Gravier Productions
6268,316002,Accidental Love,K. JAM Media
6269,36355,Flipper,Universal Pictures
6270,36355,Flipper,The Bubble Factory
6271,36355,Flipper,American Films
6272,238615,Self/less,Endgame Entertainment
6273,238615,Self/less,Ram Bergman Productions
6274,1985,The Constant Gardener,Studio Babelsberg
6275,1985,The Constant Gardener,Epsilon Motion Pictures
6276,1985,The Constant Gardener,UK Film Council
6277,1985,The Constant Gardener,Scion Films
6278,1985,The Constant Gardener,Focus Features
6279,1985,The Constant Gardener,Blue Sky Films
6280,1985,The Constant Gardener,Potboiler Productions
6281,615,The Passion of the Christ,Icon Productions
6282,615,The Passion of the Christ,Twentieth Century Fox Film Corporation
6283,788,Mrs. Doubtfire,Twentieth Century Fox Film Corporation
6284,788,Mrs. Doubtfire,Blue Wolf
6285,380,Rain Man,United Artists
6286,380,Rain Man,Star Partners II Ltd.
6287,13223,Gran Torino,Village Roadshow Pictures
6288,13223,Gran Torino,Malpaso Productions
6289,13223,Gran Torino,Gerber Pictures
6290,13223,Gran Torino,Warner Bros.
6291,13223,Gran Torino,Double Nickel Entertainment
6292,13223,Gran Torino,Matten Productions
6293,13223,Gran Torino,WV Films IV
6294,10523,W.,Ixtlan Productions
6295,10523,W.,Emperor Motion Pictures
6296,10523,W.,Global Entertainment Group
6297,8681,Taken,Twentieth Century Fox Film Corporation
6298,8681,Taken,M6 Films
6299,8681,Taken,Canal+
6300,8681,Taken,TPS Star
6301,8681,Taken,Grive Productions
6302,8681,Taken,EuropaCorp
6303,8681,Taken,M6
6304,8681,Taken,Wintergreen Productions
6305,8681,Taken,All Pictures Media
6306,239571,The Best of Me,Relativity Media
6307,619,The Bodyguard,Tig Productions
6308,619,The Bodyguard,Warner Bros.
6309,619,The Bodyguard,Kasdan Pictures
6310,424,Schindler's List,Universal Pictures
6311,424,Schindler's List,Amblin Entertainment
6312,50014,The Help,DreamWorks SKG
6313,50014,The Help,1492 Pictures
6314,50014,The Help,Participant Productions
6315,50014,The Help,Imagenation Abu Dhabi FZ
6316,50014,The Help,Reliance Entertainment
6317,50014,The Help,Touchstone Pictures
6318,162903,The Fifth Estate,DreamWorks SKG
6319,162903,The Fifth Estate,Participant Media
6320,162903,The Fifth Estate,Reliance Entertainment
6321,162903,The Fifth Estate,Touchstone Pictures
6322,162903,The Fifth Estate,Anonymous Content
6323,11024,Scooby-Doo 2: Monsters Unleashed,Mosaic Media Group
6324,11024,Scooby-Doo 2: Monsters Unleashed,Warner Bros.
6325,208763,Forbidden Kingdom,Universal Pictures
6326,208763,Forbidden Kingdom,Ankor-Film
6327,6466,Freddy vs. Jason,New Line Cinema
6328,6466,Freddy vs. Jason,Cecchi Gori Group Tiger Cinematografica
6329,6466,Freddy vs. Jason,Avery Pix
6330,6466,Freddy vs. Jason,Sean S. Cunningham Films
6331,6466,Freddy vs. Jason,Crystal Lake Entertainment
6332,6466,Freddy vs. Jason,WTC Productions
6333,6466,Freddy vs. Jason,Yannix Technology Corporation
6334,254024,The Face of an Angel,Revolution Films
6335,254024,The Face of an Angel,BBC Films
6336,254024,The Face of an Angel,Cattleya
6337,254024,The Face of an Angel,Vedette Finance
6338,254024,The Face of an Angel,Multitrade
6339,254024,The Face of an Angel,Ypsilon Films
6340,12589,Jimmy Neutron: Boy Genius,Nickelodeon Movies
6341,12589,Jimmy Neutron: Boy Genius,Universal Cartoon Studios
6342,12589,Jimmy Neutron: Boy Genius,Paramount Animation
6343,7191,Cloverfield,Paramount Pictures
6344,7191,Cloverfield,Bad Robot
6345,1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,New Line Cinema
6346,1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Golden Harvest Company
6347,117,The Untouchables,Paramount Pictures
6348,6977,No Country for Old Men,Miramax Films
6349,6977,No Country for Old Men,Scott Rudin Productions
6350,6977,No Country for Old Men,Paramount Vantage
6351,6977,No Country for Old Men,Mike Zoss Productions
6352,168530,Ride Along,Universal Pictures
6353,168530,Ride Along,Rainforest Films
6354,168530,Ride Along,Cube Vision
6355,168530,Ride Along,Relativity Media
6356,634,Bridget Jones's Diary,Miramax Films
6357,634,Bridget Jones's Diary,Universal Pictures
6358,634,Bridget Jones's Diary,Studio Canal
6359,634,Bridget Jones's Diary,Working Title Films
6360,634,Bridget Jones's Diary,Little Bird
6361,392,Chocolat,Miramax Films
6362,392,Chocolat,David Brown Productions
6363,392,Chocolat,Fat Free
6364,10327,"Legally Blonde 2: Red, White & Blonde",Type A Films
6365,10327,"Legally Blonde 2: Red, White & Blonde",Marc Platt Productions
6366,10327,"Legally Blonde 2: Red, White & Blonde",Metro-Goldwyn-Mayer (MGM)
6367,88042,Parental Guidance,Twentieth Century Fox Film Corporation
6368,88042,Parental Guidance,Dune Entertainment
6369,88042,Parental Guidance,Dune Entertainment III
6370,88042,Parental Guidance,Chernin Entertainment
6371,88042,Parental Guidance,Walden Media
6372,88042,Parental Guidance,Face Productions
6373,41630,No Strings Attached,Katalyst Films
6374,41630,No Strings Attached,The Montecito Picture Company
6375,41630,No Strings Attached,Handsomecharlie Films
6376,11969,Tombstone,Hollywood Pictures
6377,11969,Tombstone,Cinergi Pictures Entertainment
6378,2085,Romeo Must Die,Silver Pictures
6379,2085,Romeo Must Die,Warner Bros.
6380,794,The Omen,Twentieth Century Fox Film Corporation
6381,794,The Omen,Mace Neufeld Productions
6382,9286,Final Destination 3,New Line Cinema
6383,9286,Final Destination 3,Zide-Perry Productions
6384,9286,Final Destination 3,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG
6385,9286,Final Destination 3,Hard Eight Pictures
6386,9286,Final Destination 3,Matinee Pictures
6387,9286,Final Destination 3,Practical Pictures
6388,77877,The Lucky One,Village Roadshow Pictures
6389,77877,The Lucky One,DiNovi Pictures
6390,77877,The Lucky One,Warner Bros.
6391,77877,The Lucky One,Langley Park Production
6392,1265,Bridge to Terabithia,Walden Media
6393,1265,Bridge to Terabithia,Hal Lieberman Company
6394,1265,Bridge to Terabithia,Lauren Levine Productions Inc.
6395,866,Finding Neverland,Miramax Films
6396,866,Finding Neverland,Film Colony
6397,175555,A Madea Christmas,Lions Gate
6398,75174,The Grey,Scott Free Productions
6399,75174,The Grey,1984 Private Defense Contractors
6400,75174,The Grey,LD Entertainment
6401,75174,The Grey,Open Road Films
6402,75174,The Grey,Inferno Distribution
6403,75174,The Grey,Chambara Pictures
6404,11096,Hide and Seek,Twentieth Century Fox Film Corporation
6405,11096,Hide and Seek,Fox 2000 Pictures
6406,11096,Hide and Seek,Josephson Entertainment
6407,11096,Hide and Seek,MBC Beteiligungs Filmproduktion
6408,8699,Anchorman: The Legend of Ron Burgundy,Apatow Productions
6409,769,GoodFellas,Winkler Films
6410,10923,Agent Cody Banks,Splendid Pictures
6411,10923,Agent Cody Banks,Maverick Films
6412,10923,Agent Cody Banks,Metro-Goldwyn-Mayer (MGM)
6413,10923,Agent Cody Banks,Dylan Sellers Productions
6414,10923,Agent Cody Banks,Madacy Entertainment
6415,11283,Nanny McPhee,Universal Pictures
6416,11283,Nanny McPhee,Three Strange Angels
6417,11283,Nanny McPhee,Studio Canal
6418,11283,Nanny McPhee,Metro-Goldwyn-Mayer (MGM)
6419,11283,Nanny McPhee,Working Title Films
